Track Name,Genre,Tempo,Duration,Mood,Energy Level,Rating,User Action
Deadbeat,Electronic,155.1,3.5,Happiness,6.8,4.1,Skipped
Crystal Visions,Rock,110.9,5.8,Energetic,7.5,3.8,Liked
Do You Know? (The Ping Pong Song),Pop,115.0,6.2,Energetic,6.9,3.8,Skipped
Lord Give Me a Sign,Rap,97.0,6.8,Sad,2.2,4.0,Skipped
Virtual World,Rock,136.2,6.3,Mixed,3.2,2.8,Liked
You Appearing,Electronic,96.0,3.6,Happiness,2.3,3.3,Skipped
Pull My Strings,Punk,85.7,6.4,Energetic,4.2,3.9,Liked
Picture On The Wall,Reggae,106.4,6.2,Happiness,3.2,3.4,Liked
(This Is) The Dream of Evan and Chan (Superpitcher Kompakt remix),Electronic,,7.1,Happiness,0.2,3.6,Liked
O My Heart,Rock,146.0,3.5,Energetic,8.7,4.0,Skipped
The Bird,Jazz,148.7,3.6,Mixed,6.4,3.8,Skipped
Magic America,Rock,99.8,3.6,Energetic,6.6,3.4,Skipped
I Capture Castles,Rock,155.3,7.3,Energetic,5.9,3.8,Liked
Jocko Homo,Rock,123.8,3.7,Happiness,5.3,3.2,Skipped
Nothing to Say,RnB,138.1,6.3,Happiness,9.9,4.1,Liked
Sugar Kane,Rock,135.1,5.4,Energetic,8.7,3.5,Liked
Howl,Rock,130.0,3.6,Happiness,4.1,4.1,Skipped
I'm Glad,Pop,148.4,3.5,Happiness,4.1,3.4,Skipped
In the Mood,Jazz,161.8,3.6,Energetic,3.1,3.1,Skipped
Django,Jazz,110.3,7.1,Mixed,2.6,3.2,Liked
Dub About Me,Electronic,130.0,7.2,Mixed,3.8,3.4,Liked
Glass,Rock,114.8,3.6,Happiness,4.6,3.9,Skipped
One Fine Wire,Pop,115.9,3.6,Happiness,0.5,4.0,Skipped
3 Play It Cool,Electronic,103.9,6.4,Happiness,1.1,3.8,Liked
Pong Pang,Electronic,127.0,5.9,Energetic,8.3,3.4,Liked
Love For Me,Pop,126.8,4.6,Happiness,7.7,3.5,Skipped
What's A Clock Without The Batteries?,Rock,168.0,7.3,Happiness,9.0,4.2,Skipped
Song for Maggie,Jazz,105.0,3.7,Mixed,4.0,3.7,Skipped
Tränengas im High-End-Leben,Rock,80.1,3.7,Energetic,6.4,3.5,Skipped
Purple Rose Minuet,Electronic,90.5,8.0,Happiness,5.9,3.8,Skipped
#36,Rock,90.7,7.6,Mixed,7.1,3.8,Liked
Quitter,Rock,166.0,3.7,Happiness,8.0,4.2,Skipped
Worlds In Collision,Rock,135.0,5.0,Mixed,5.8,3.4,Liked
Some Other Time,Jazz,103.2,6.2,Happiness,0.1,1.7,Liked
Get On Up,RnB,174.0,6.0,Mixed,2.7,4.1,Liked
Knowing,Reggae,108.8,6.7,Happiness,2.6,4.4,Skipped
Life After Sundown,Electronic,120.0,6.3,Energetic,6.8,3.5,Liked
Gas Panic!,Rock,148.0,6.1,Mixed,6.6,3.9,Liked
The Cry of Mankind,RnB,111.4,6.1,Happiness,0.7,3.9,Liked
(That's How You Sing) Amazing Grace,Rock,132.7,7.2,Energetic,2.6,2.8,Liked
Re-Hash,Rock,,3.7,Energetic,7.9,3.8,Skipped
Bebot,Rap,106.9,3.5,Happiness,5.1,3.9,Skipped
Thorn In My Pride,Rock,143.2,6.1,Sad,8.5,4.0,Liked
My Life In Art,Rock,102.6,7.4,Energetic,2.5,2.8,Liked
Loose Ends,Rock,116.0,4.9,Mixed,6.0,3.8,Skipped
Embody the Invisible,RnB,92.5,3.6,Energetic,9.9,4.1,Skipped
Deacon Blues,Rock,115.8,7.6,Happiness,6.0,3.2,Liked
The Fluke,RnB,106.1,7.3,Happiness,7.9,3.4,Liked
The World Is Our ___,Rock,116.0,7.2,Happiness,6.4,3.9,Liked
Sweet and Low,Rock,104.5,3.6,Mixed,2.6,3.1,Skipped
Ships Passing Through The Night,Rock,139.8,5.9,Energetic,0.5,3.5,Liked
Die for You,Rock,179.9,3.7,Energetic,9.4,4.2,Skipped
Naked Sun,Rock,107.5,6.1,Mixed,6.7,4.1,Liked
Lovey Dovey Stuff,Pop,93.5,3.7,Sad,6.0,3.7,Skipped
Air Song,Electronic,78.4,3.5,Sad,2.1,3.0,Skipped
1 N 2,Electronic,170.0,5.8,Energetic,8.7,3.8,Liked
Seventy Times 7,Rock,91.3,3.6,Energetic,7.8,4.0,Skipped
Electric Machine,Rock,117.9,6.4,Mixed,6.6,3.4,Liked
I Love You More Than You'll Ever Know,RnB,129.5,5.9,Happiness,4.6,3.7,Liked
Silver Rain Fell,Electronic,90.0,7.6,Mixed,0.5,3.6,Liked
"Hello, Goodbye",RnB,101.1,3.5,Happiness,0.6,4.0,Skipped
Advanced (Original Mix),Electronic,138.0,7.3,Energetic,9.5,3.5,Liked
Goldrush,Electronic,117.7,6.2,Mixed,4.0,4.0,Liked
Hangar 84,Electronic,141.0,6.2,Happiness,9.4,3.6,Liked
Slow Like Honey,Jazz,141.9,5.0,Energetic,2.7,3.2,Liked
Oizumio,Rock,149.1,3.6,Happiness,9.1,3.9,Skipped
Save it for Later,Rock,129.1,6.6,Happiness,4.5,3.9,Skipped
Neverlasting,RnB,77.5,3.6,Happiness,3.8,4.1,Skipped
Half Jack,Rock,110.8,6.0,Happiness,2.9,3.4,Liked
Solarisphere,Rock,176.5,5.7,Happiness,7.9,3.5,Liked
Travellers Tune,Rock,136.7,3.7,Energetic,9.2,3.9,Skipped
Guilty,Rock,130.0,3.7,Energetic,2.2,4.0,Skipped
Isopropanol,Electronic,135.6,6.4,Happiness,1.3,3.5,Liked
Don't Let It Get You Down,Rock,119.0,3.5,Happiness,5.8,3.4,Skipped
The Blood Is Love,Rock,112.5,6.6,Mixed,9.4,4.1,Liked
Know Your Quarry,Rock,145.2,3.5,Energetic,1.3,3.8,Skipped
Blue Straggler,Rock,135.3,6.9,Energetic,3.3,3.4,Liked
Trishika,Electronic,167.9,5.9,Mixed,4.9,3.1,Liked
The Third Temptation of Paris,Rock,168.7,3.7,Energetic,2.7,2.8,Skipped
Art House Director,Rock,130.8,3.5,Energetic,7.6,4.0,Skipped
Happy Violentine,Electronic,120.0,6.3,Happiness,5.1,3.4,Liked
Standing O,RnB,152.1,3.5,,2.2,3.9,Skipped
Bury The Difference,Rock,178.1,3.5,Sad,4.5,4.0,Skipped
Nadia,Rock,85.6,3.7,Happiness,5.7,3.7,Skipped
Please Stay (Once You Go Away),Rock,167.2,3.5,Happiness,6.3,3.4,Skipped
The Weakness In Me,RnB,101.9,3.6,Energetic,2.8,3.4,Skipped
Nothing Dreadful Ever Happens,RnB,138.6,3.7,Happiness,6.4,3.9,Skipped
On The Way To Ainor,RnB,170.0,5.2,Mixed,4.9,4.1,Liked
Cape Cod Kwassa Kwassa,Rock,105.0,3.5,Happiness,4.6,3.4,Skipped
Thirteen Autumns and a Widow,RnB,124.6,7.2,Mixed,3.7,3.8,Liked
Distant Thunder,Rock,160.0,6.4,Sad,3.7,4.1,Liked
Glasgow Mega-Snake,Rock,127.9,3.6,Sad,0.6,3.9,Skipped
Ouroborous,Rock,102.6,6.6,Mixed,4.4,3.9,Liked
The Good Ones,Rock,135.2,6.2,Sad,1.3,3.8,Skipped
Dirty Business,Blues,110.6,3.6,Mixed,3.7,4.2,Skipped
Stealth Mass In F#M,Electronic,92.9,6.6,Energetic,3.7,3.1,Liked
Whimsical,Rock,126.9,5.5,Mixed,6.3,3.5,Liked
Thank You For Talkin' To Me Africa,Jazz,81.7,7.2,Happiness,4.6,2.7,Liked
Live Bed Show,Rock,94.6,3.5,Mixed,0.6,3.5,Skipped
Hitten,Rock,157.7,6.2,Happiness,4.0,4.1,Skipped
End,Rock,172.3,6.8,Mixed,1.2,3.4,Liked
You Make Me Want To,Country,95.0,4.4,Mixed,0.4,3.8,Skipped
Deadened,RnB,102.0,5.8,Energetic,7.6,3.6,Liked
Minara,Rock,148.0,7.6,Mixed,8.1,3.8,Liked
The Space Between,Rock,140.0,6.0,Mixed,3.7,3.3,Liked
Toxic Love,Electronic,128.0,6.5,Sad,6.6,3.4,Liked
Strugglin',Rap,104.6,6.6,Energetic,2.5,3.0,Liked
Lightsonic,Electronic,127.0,6.9,Energetic,7.7,3.8,Liked
Time Is the Enemy,Electronic,166.0,3.7,Happiness,4.7,3.5,Skipped
Watching TV,Rock,138.3,6.1,Energetic,2.3,2.6,Liked
Peel Me A Grape,Jazz,91.4,4.5,Mixed,0.9,2.8,Liked
A Milli,Rap,151.9,3.7,Energetic,1.1,3.6,Skipped
Tonite It Shows,Rock,95.8,3.7,Energetic,7.3,3.8,Skipped
Godspell,Electronic,114.1,6.3,Sad,8.0,4.2,Skipped
Devil Woman,Country,120.0,4.6,Mixed,2.7,4.1,Skipped
Cubik,Electronic,120.5,3.6,Mixed,9.8,3.7,Skipped
The Final Victory,RnB,157.2,3.6,Mixed,7.4,3.9,Skipped
The One You Love,Jazz,118.6,3.7,Mixed,6.9,3.9,Skipped
Be-In,Rock,117.0,7.0,Happiness,6.3,3.4,Liked
Their Law (Featuring Pop Will Eat Itself),Electronic,119.1,7.1,Energetic,4.0,3.3,Liked
World of Shit,Rock,174.2,3.5,Energetic,4.3,3.7,Skipped
Hög luft,Electronic,110.0,3.6,Energetic,4.9,4.2,Skipped
Now You've Got Something To Die For,RnB,94.8,3.7,Happiness,0.2,4.3,Skipped
Confessions of a Broken Heart (Daughter to Father),Pop,120.0,3.7,Energetic,7.2,4.1,Skipped
Been It,Pop,105.9,3.7,Sad,7.0,4.1,Skipped
Blizzard On A Broken Mirror,RnB,150.5,6.1,Happiness,8.3,3.9,Liked
We Came Along This Road,Rock,60.8,6.1,Mixed,2.4,3.2,Liked
Finer,Electronic,89.9,7.4,Happiness,4.0,3.2,Skipped
Arabesque,Jazz,123.0,3.6,Energetic,6.2,3.3,Skipped
Pain In The World,RnB,177.5,7.4,Sad,5.3,3.3,Liked
Pohjola,Rock,195.1,6.1,Energetic,3.9,4.0,Liked
Jellyfishes,Jazz,118.1,6.9,Happiness,6.1,2.9,Liked
Got To Stop,Pop,102.2,7.1,,2.7,2.9,Liked
Volk,Rap,172.1,6.4,Energetic,3.0,2.9,Liked
Burn This City,RnB,76.4,3.6,Energetic,3.9,4.2,Skipped
Last Year's Man,Folk,136.6,5.9,Mixed,1.4,2.8,Liked
Inward Movement,RnB,108.9,5.9,Sad,7.9,4.0,Liked
"Sing Another Song, Boys",Folk,88.8,6.2,Energetic,2.9,2.8,Liked
Because Tonight,Rock,94.4,7.2,Happiness,4.6,3.7,Liked
Empty Space,Rock,84.1,3.6,Mixed,2.9,3.4,Skipped
Sure Thing Falling,Rock,174.8,3.7,Mixed,9.2,4.0,Skipped
Rock-N-Rule,Rock,176.8,3.6,Mixed,0.3,4.0,Skipped
Please Don't Make Me Cry,Reggae,75.5,3.5,Energetic,3.3,2.8,Skipped
Enae Volare,Pop,94.8,3.6,Happiness,7.9,4.0,Skipped
Nuclear Bitch,Electronic,132.1,4.5,Happiness,9.4,4.1,Skipped
Day After Tomorrow,Folk,125.8,7.8,Happiness,1.3,2.1,Liked
Theta Titanium,Electronic,165.0,6.4,Energetic,2.9,3.9,Liked
Don't Go Down to Sorrow,Rock,182.8,6.9,Mixed,6.8,3.3,Liked
All In One,Reggae,92.1,4.3,Happiness,3.1,3.1,Skipped
Don't Waste Time Doing Things You Hate,Rock,127.0,7.5,Mixed,2.6,3.7,Liked
Dead 2 Me,Electronic,142.1,6.1,Energetic,4.0,2.9,Liked
Kaori,Electronic,172.0,6.4,Mixed,4.4,4.0,Liked
Jardin,Electronic,124.5,6.6,Mixed,3.1,2.6,Liked
Grad,RnB,,5.9,Mixed,4.5,3.5,Liked
The Choke,Electronic,114.9,7.8,Happiness,9.6,3.7,Liked
Mr Blue Sky,Pop,177.2,3.7,Happiness,3.9,4.0,Skipped
Thrills,Electronic,108.0,3.7,Happiness,2.5,3.4,Skipped
Layers of Tranquility,Pop,152.6,7.1,Sad,3.2,2.7,Liked
The Most Vicious Crime,Rock,132.1,6.3,Mixed,4.6,3.7,Liked
Elvis Impersonator: Blackpool Pier,Rock,98.8,3.5,Mixed,5.6,3.5,Skipped
Blue In The Face,Rock,176.9,3.7,Sad,6.2,3.6,Skipped
Tighter & Tighter,Rock,141.5,6.1,Sad,7.2,3.5,Liked
Oh Oh,Pop,136.9,6.8,Happiness,4.6,4.2,Liked
Cannonball,Rock,112.5,7.3,Mixed,1.9,3.5,Skipped
Even Cowgirls Get The Blues,Rock,140.0,3.6,Energetic,1.7,4.0,Skipped
House Of Broken Love,Rock,116.0,6.0,Mixed,4.7,2.8,Liked
Incident at Gate 7,Electronic,100.0,6.5,Energetic,4.7,3.0,Liked
The Casualty,Rock,142.3,3.5,Happiness,7.2,4.0,Skipped
Torquemada '71,RnB,129.1,6.7,Energetic,7.1,3.7,Liked
I'm All Over It,Jazz,124.0,3.7,Mixed,5.0,3.5,Skipped
Weight of the World,Rock,170.3,6.5,Mixed,6.4,3.6,Skipped
Easter Song,Electronic,94.4,7.5,Mixed,5.2,3.1,Liked
High Fidelity,Rap,125.9,6.0,Mixed,6.6,3.6,Liked
Can't Stop The Killer,Rock,139.9,3.5,Mixed,6.2,3.9,Skipped
Tache,Electronic,109.3,6.5,Mixed,1.2,4.5,Liked
Elevator Music,Rock,166.8,5.6,Happiness,1.5,4.0,Skipped
Cheree,Rock,163.4,6.1,Energetic,4.8,2.9,Skipped
Venus In Cancer,Rock,144.0,3.6,Happiness,2.9,4.1,Skipped
Scar,Rock,91.8,3.6,Happiness,7.9,3.9,Skipped
O Children,Rock,121.5,6.8,Sad,5.6,3.8,Liked
Trying To Stop Your Leaving,Country,111.9,3.7,Energetic,5.8,4.0,Skipped
The Dream,Rock,193.2,5.7,Happiness,4.7,4.0,Liked
Ruling Dub,Reggae,122.3,7.1,Happiness,3.8,3.3,Liked
Into The Trees (Serenetti Part 3),Electronic,128.0,7.2,Happiness,4.5,2.4,Liked
124,Electronic,123.9,7.0,Happiness,6.6,3.3,Liked
Abstractions,Electronic,62.9,6.0,Happiness,5.6,3.4,Liked
Amelia,Rock,117.0,6.0,Happiness,2.2,3.4,Liked
Just My Imagination,Jazz,100.5,3.7,Mixed,8.0,4.0,Skipped
Don't You Forget,Pop,125.7,3.7,Mixed,3.0,3.3,Skipped
Stay Loose,Rock,129.8,6.7,Happiness,5.7,3.7,Liked
Kiko And The Lavender Moon,Rock,148.1,3.6,Energetic,4.5,3.1,Skipped
Song Against Sex,Rock,173.1,3.7,Mixed,1.3,3.4,Skipped
Towering Flesh,RnB,141.4,3.6,Energetic,10.0,4.4,Skipped
Swampland,Rock,150.8,3.5,Happiness,1.8,4.1,Skipped
Spookshow Baby,RnB,125.0,7.5,Sad,2.3,4.2,Skipped
Rattenscharf,Electronic,128.0,5.0,Energetic,5.3,3.8,Liked
Wind Below,Rock,138.5,5.8,Mixed,7.4,3.5,Liked
Mr. Decay,Electronic,124.0,7.0,Happiness,1.2,3.3,Liked
Aldimarkt,Electronic,128.0,5.9,Happiness,9.1,3.8,Liked
Price You Pay,Electronic,108.0,6.4,Happiness,4.0,3.5,Liked
Jesus Christ Pose,Rock,135.0,5.9,Happiness,4.8,3.5,Liked
Baby I'm Yours,RnB,118.1,3.6,Happiness,0.9,4.2,Skipped
Auntie's Harp,Electronic,83.5,7.4,Mixed,0.5,1.6,Liked
N.Y.,Rock,60.7,4.6,Mixed,7.7,3.9,Liked
Falling Horses,Electronic,151.4,7.2,Mixed,4.1,3.1,Liked
Balloon Ranger,Folk,94.0,5.8,Mixed,2.8,3.1,Liked
Don't Want To Know If You Are Lonely,Rock,90.6,3.5,Energetic,2.1,4.3,Skipped
Three Bags Full,Jazz,174.0,6.1,Mixed,3.6,4.0,Liked
Pjanoo (High Contrast Remix),Electronic,173.0,7.1,Mixed,8.5,4.0,Liked
Hybrid Stigmata,RnB,152.6,7.0,Happiness,2.5,4.3,Liked
Demolition Man,Rock,153.5,6.0,Sad,7.2,3.3,Liked
Dream in an Open Place,Pop,66.5,5.8,Mixed,1.2,2.4,Liked
Until I Die,Rock,130.0,3.7,Mixed,4.3,4.2,Skipped
I Know You're Out There Somewhere,Rock,136.7,6.6,Energetic,6.3,3.1,Liked
Left of the Dial,Rock,150.6,3.7,Mixed,0.2,4.0,Skipped
You're the Good Things,Rock,96.5,3.6,Sad,8.1,4.0,Skipped
Streets Of Laredo,Country,130.9,3.6,Mixed,3.8,3.5,Skipped
Cannot See Straight,Electronic,136.5,3.5,Mixed,6.3,3.5,Skipped
14th St. Break,Rap,114.0,3.6,Happiness,6.3,3.2,Skipped
I Am a Pilgrim,Country,129.6,3.7,Mixed,3.5,3.4,Skipped
MIES YLI LAIDAN,RnB,136.1,3.5,Happiness,4.4,4.0,Skipped
Imperials,Electronic,92.7,3.6,Mixed,7.4,3.6,Skipped
Runnin' With the Devil,Country,95.7,3.6,Energetic,9.3,4.0,Skipped
Atonement,RnB,186.5,6.5,Happiness,4.6,3.4,Liked
False Idols,RnB,139.4,3.7,Energetic,5.0,3.8,Skipped
Little Fury,Rock,93.4,3.5,Happiness,4.3,3.1,Skipped
Souled Out!!!,Rock,81.4,3.5,Happiness,4.2,4.0,Skipped
Loro,Rock,135.1,6.6,Mixed,3.4,3.1,Skipped
A Dangerous Woman Up To A Point,Rock,78.0,6.1,Happiness,6.8,3.8,Liked
V för Vendetta,Pop,77.8,3.6,Sad,6.7,4.0,Skipped
Transfixion,RnB,140.0,4.1,Happiness,4.3,3.7,Skipped
The Bell,Rock,100.0,7.0,Mixed,3.8,2.8,Liked
Confluence,Electronic,83.9,3.7,Happiness,1.2,2.5,Skipped
A Festa,Electronic,176.0,6.8,Energetic,4.1,4.0,Liked
Intruder Alert,Electronic,95.0,3.7,Mixed,8.0,4.0,Skipped
What They Do,Rap,92.7,6.0,Happiness,4.0,3.4,Liked
o,Rock,107.0,6.6,Mixed,3.3,3.7,Liked
So Paranoid,Rock,192.2,7.0,Energetic,8.3,3.9,Liked
Keg in the Closet,Country,138.9,3.5,Happiness,4.7,3.9,Skipped
Grand Canyon,Pop,125.0,6.1,Mixed,4.0,3.4,Liked
"Die Wahrheit ist, man hat uns nichts getan",Rock,150.0,3.5,Happiness,6.4,3.6,Skipped
Foil,Electronic,124.1,6.1,Mixed,3.6,2.8,Liked
Kraft,Rock,173.0,3.5,Happiness,9.5,4.2,Skipped
The Best You Never Had,Pop,160.0,3.7,Happiness,7.4,4.0,Skipped
Through The Iris,Rock,162.7,3.5,Energetic,8.2,4.1,Skipped
Swing The Heartache,Rock,81.9,6.8,Happiness,6.3,2.7,Liked
The Willing Well IV: The Final Cut,Rock,129.2,7.7,Mixed,3.6,3.9,Liked
If You Should Go,Electronic,138.0,7.8,Happiness,4.1,3.4,Liked
Lay in a Shimmer,Electronic,124.0,6.6,Happiness,6.4,3.2,Liked
The Messiah Will Come Again,Blues,95.0,5.9,Mixed,2.7,3.4,Liked
Leaving on a Jet Plane,Pop,133.1,4.6,Energetic,2.5,3.0,Skipped
One and the Same,Rock,109.6,3.6,Mixed,9.5,4.2,Skipped
What the Hell,Rock,150.0,3.7,Happiness,9.4,4.2,Skipped
Like A Tattoo,RnB,91.8,3.6,Mixed,1.5,2.7,Skipped
Lorelei,Rock,91.0,3.7,Happiness,6.6,3.3,Skipped
Dirty Words,Rock,124.9,3.6,Happiness,9.6,4.2,Skipped
Snakes,Rock,89.7,3.5,Mixed,4.3,4.3,Skipped
Re-Arranged,Rock,103.4,5.9,Mixed,1.5,3.8,Liked
Pride,Pop,127.1,5.8,Energetic,6.0,3.9,Liked
Fade to Black,RnB,113.7,7.0,Energetic,9.1,3.8,Liked
Mourning Red,RnB,95.0,6.7,Energetic,3.5,4.2,Liked
New Birds,Rock,141.8,6.5,Mixed,2.6,2.8,Liked
Thoia Thoing,RnB,85.6,3.7,Happiness,6.4,4.0,Skipped
Rashomon,Electronic,128.0,6.9,Mixed,4.3,3.3,Liked
Carpetbaggers,Rock,135.9,3.6,Mixed,8.6,4.1,Skipped
Brother Louie,Rock,109.2,5.8,Mixed,2.0,3.5,Skipped
Oh God,Jazz,71.8,3.6,Mixed,4.1,3.5,Skipped
Chemicals Collide,Rock,150.0,3.5,Happiness,2.0,4.2,Skipped
The Melting Point Of Wax,Rock,103.9,3.5,Sad,4.0,4.3,Skipped
Another Innocent Girl,Punk,146.7,3.6,Mixed,9.4,4.2,Skipped
You Shouldn't Kiss Me Like This,Country,168.9,3.7,Energetic,6.6,3.7,Skipped
No Name No. 5,Rock,144.9,3.7,Happiness,1.9,2.8,Skipped
Alucard,Rock,169.4,6.0,Happiness,3.7,2.6,Liked
You Won't Be There,Rock,170.7,5.5,Happiness,4.5,3.8,Skipped
Such A Lonely Soul,Pop,114.4,6.7,Happiness,4.2,3.4,Skipped
Day Old Hate,Rock,117.5,7.2,Energetic,1.5,2.6,Liked
Bwomp,RnB,139.4,6.4,Happiness,4.7,3.8,Liked
Power Ballad,Electronic,87.9,7.0,Happiness,4.0,3.9,Liked
Pop Style,Reggae,133.1,4.0,Energetic,4.4,3.4,Skipped
Neochrome,Electronic,110.0,3.7,Energetic,2.0,3.9,Skipped
Faith Alone,Rock,132.4,3.7,Mixed,4.9,4.0,Skipped
Listen Up,Rock,100.2,6.4,Mixed,9.0,4.3,Liked
Satellite Anthem Icarus,Electronic,104.1,6.1,Happiness,5.0,3.3,Liked
Got No Love,Rock,130.6,3.6,Energetic,3.7,3.4,Skipped
Leterel,Electronic,75.0,7.1,Mixed,5.3,3.1,Liked
Denial Waits,Rock,155.0,3.6,Sad,3.7,3.8,Skipped
Acrid Avid Jam Shred,Electronic,80.9,7.7,Mixed,3.0,3.4,Liked
The Four Horsemen,Rock,90.7,7.9,Happiness,7.6,3.7,Liked
Praise,Electronic,131.9,6.9,Energetic,9.3,4.2,Skipped
Partida,Rock,125.3,6.3,Mixed,3.6,3.5,Liked
Kicks Or Consumption,Rock,125.0,3.5,Happiness,4.3,4.2,Skipped
Cuntry Boys & City Girls,Rock,89.4,3.6,Energetic,4.4,4.2,Skipped
Baudelaire,Rock,162.9,3.6,Energetic,9.8,4.3,Skipped
Sun Ra,Jazz,137.8,6.7,Sad,0.2,3.9,Liked
Burnt,Rock,122.0,6.2,Mixed,0.0,3.5,Liked
Slickleg,RnB,109.3,7.3,Happiness,4.3,4.2,Skipped
About Fun,Electronic,140.0,3.7,Happiness,2.8,3.5,Skipped
Dael,Electronic,90.0,6.7,Mixed,9.5,3.5,Liked
Glory to the Brave,RnB,134.6,6.6,Mixed,3.8,4.0,Liked
Pirates,Electronic,136.5,6.2,Mixed,4.7,3.5,Liked
The Canyon Behind Her,Rock,168.9,6.7,Mixed,5.5,3.7,Liked
Vital Transformation,Jazz,144.6,6.3,Energetic,3.9,3.4,Liked
Sex Born Poison,Electronic,134.7,6.3,Sad,3.8,3.7,Liked
Race With Devil On Spanish Highway,Jazz,86.2,6.3,Mixed,0.8,3.1,Liked
Bridge of Sighs,Jazz,97.0,5.9,,6.8,3.8,Liked
Southbound Pachyderm,Rock,150.3,6.4,Mixed,1.1,3.5,Liked
Long Slow Goodbye,Rock,109.4,6.9,Mixed,7.7,3.9,Liked
Long Blonde,Rock,118.5,3.5,Sad,3.9,4.1,Skipped
Ghost Girl,Electronic,115.0,3.5,Mixed,7.2,3.9,Skipped
So Few Words,Electronic,171.7,6.2,Happiness,7.1,3.7,Liked
Hunger For The Great Light,Rock,127.4,3.7,Mixed,4.8,4.3,Skipped
Growler,Electronic,120.0,7.1,Mixed,3.2,3.8,Liked
Tie Me Up! Untie Me!,Rock,125.6,5.7,Happiness,0.6,3.9,Skipped
On Guard,Rock,119.9,3.7,Mixed,4.2,3.3,Skipped
Not Ready To Love,Rock,106.3,5.9,Mixed,2.2,3.0,Liked
History In The Making,Country,157.7,3.5,Happiness,6.7,3.8,Skipped
Joan Landor,Electronic,127.5,7.2,Energetic,6.2,3.8,Liked
8-Bit Blues,Electronic,175.0,6.0,Happiness,9.2,4.2,Liked
Kim,Country,142.1,6.3,Sad,9.2,4.2,Liked
Down for the Count,Jazz,135.3,5.5,Energetic,1.3,4.1,Skipped
Black Sands,Electronic,176.0,6.8,Happiness,5.0,3.6,Liked
17 år,Pop,106.9,4.4,Happiness,6.8,3.9,Skipped
Can't Stop Feeling,Rock,127.1,6.1,Sad,3.5,3.8,Liked
Break Through,RnB,,4.8,Sad,5.5,3.8,Skipped
Alpha Beta Parking Lot,Rock,94.4,3.5,Energetic,6.5,3.6,Skipped
Gone With the Wind,Jazz,132.6,6.4,Energetic,2.9,2.9,Liked
Our Battles,Pop,95.1,3.5,Sad,6.3,3.9,Skipped
Let Me In,Blues,178.0,3.5,Energetic,2.2,3.9,Skipped
Rithill aill,Folk,169.8,3.7,Energetic,5.9,3.4,Skipped
Untrue,Blues,128.0,6.3,Happiness,6.0,3.5,Liked
Oh Timbaland,Rap,73.0,3.5,Energetic,4.9,4.0,Skipped
All For You,RnB,137.0,3.7,Energetic,2.9,3.7,Skipped
LCC,Electronic,121.6,4.2,Happiness,4.7,3.1,Liked
Underground (Edit),Rock,103.8,3.6,Sad,3.8,4.0,Skipped
No Pity For A Coward,RnB,104.9,4.6,Mixed,4.4,4.1,Skipped
Networking,Rock,154.0,6.7,Happiness,6.3,3.6,Liked
Just Got Paid,RnB,120.0,3.6,Energetic,4.5,4.4,Skipped
A Natural Disaster,Rock,77.6,6.3,Sad,4.0,3.6,Liked
The Dark Night Of The Soul,Rock,72.8,6.7,Mixed,2.1,3.2,Liked
Washington Square Park,Rock,166.0,3.5,Happiness,9.0,4.1,Skipped
Commit A Crime,Blues,124.1,3.6,Happiness,8.0,4.1,Skipped
Flite,Jazz,169.8,5.9,Mixed,5.7,2.9,Liked
Grieve Stricken Heart,RnB,108.8,6.7,Energetic,9.2,3.9,Liked
Revolt,Pop,142.5,6.1,Mixed,8.4,4.0,Liked
Sister Luck,Rock,127.2,6.4,Mixed,7.4,3.9,Liked
Bittere Nacht,RnB,87.5,3.7,Mixed,4.4,4.0,Skipped
"Sweet Talk, Sweet Talk",Rock,136.0,3.7,Energetic,6.4,3.7,Skipped
Adrift,RnB,150.0,6.0,Happiness,6.2,3.4,Liked
We End Up Together,Rock,178.0,5.8,Mixed,6.0,3.6,Liked
Don't Just Do Something,Rock,77.9,7.7,Mixed,4.1,3.6,Liked
"If It Bleeds, We Can Kill It",RnB,94.8,3.7,Mixed,3.8,4.1,Skipped
Sagrada Trobar,Rock,189.9,3.7,,4.2,4.1,Skipped
I'm Happy Your Grave is Next To Mine,Electronic,100.0,5.8,Energetic,6.8,3.6,Liked
Bastard Samurai,RnB,114.4,5.6,Mixed,7.3,3.8,Liked
Motorcycle,Rock,93.9,4.5,Mixed,8.0,3.8,Liked
Not My Idea,Rock,98.3,3.7,Mixed,4.8,3.5,Skipped
Annie-Dog,Rock,106.7,3.6,Mixed,2.6,3.1,Skipped
Oh Honey,Rock,94.2,5.9,Happiness,4.2,3.2,Liked
This Is My Happy Hour,Rock,129.1,5.7,Mixed,3.0,3.6,Skipped
Sailor & Widow,Pop,120.0,7.8,Mixed,3.6,3.3,Skipped
Death Trend Setta,Rock,95.0,3.6,Mixed,1.7,4.0,Skipped
African Pirates,Electronic,115.0,6.4,Energetic,7.2,3.4,Liked
Unzertrennlich,Rock,141.7,3.6,Mixed,8.1,4.2,Skipped
I Wither,Electronic,94.0,4.1,Energetic,4.9,3.8,Liked
My Acid Words,RnB,108.0,6.1,Mixed,9.8,4.1,Liked
The City Limit,Rock,105.1,5.9,Energetic,4.5,4.2,Liked
Song of the Highwire Shrimper,Electronic,76.3,7.4,Mixed,5.7,2.9,Liked
Grafton Street,Pop,116.0,6.0,Sad,2.7,3.0,Liked
